model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemma-4-31b-it,6057,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,7534,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,6443,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,4996,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,4926,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,7197,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,1736,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,6747,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,5196,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9738,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,7226,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,5138,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,1956,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,8026,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,1414,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9839,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,959,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,5455,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,9898,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,6645,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,8381,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,5844,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,3915,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,8227,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,1586,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,7807,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,848,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,5541,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,6538,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,7614,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,5932,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,5423,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,3542,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9154,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,8966,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,433,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,4523,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,8718,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,1295,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,3395,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,8616,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,2275,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,5533,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,4870,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,1981,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,3983,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,3818,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,3610,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,6385,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,9268,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,4029,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,1541,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,6191,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,7116,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,7357,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,3825,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,449,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,3749,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,4104,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,6732,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,7086,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,2022,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,1158,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,1174,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,6658,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,3639,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,4457,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,8087,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,4825,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,999,9,,0,,http_402,0,0,0
