model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemma-4-31b-it,2287,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,3252,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,5248,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,3570,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,2852,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,5596,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,7682,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,2439,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,8546,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,9552,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,4607,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,7069,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,2251,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,160,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,4060,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,8925,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,6184,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9055,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,2553,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,8048,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,168,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,5374,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,1322,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,7273,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,7208,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,4378,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9824,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,9577,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,5881,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,6971,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,3275,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,1170,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,8782,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,5573,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,5370,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,4709,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,523,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,7557,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,7181,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,8203,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,383,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,5806,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,6700,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,6522,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,9872,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,9882,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,4712,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,2547,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,4055,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,4545,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,6171,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,7091,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,4333,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,1867,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9255,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,5931,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,7558,5,,0,,http_402,0,0,0
