model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemma-4-31b-it,5501,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,9684,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,2353,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,429,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,6775,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,7842,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,6969,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,8772,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,6343,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,1615,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,3919,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,1972,6,,0,,http_402,0,0,0
google/gemma-4-31b-it,5629,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,3371,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,9037,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,4418,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,7860,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,4225,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,1359,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,5188,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,3615,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,7379,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,5017,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,295,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,8285,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,2672,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,6952,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,3123,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,6970,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,7407,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,9320,8,,0,,http_402,0,0,0
google/gemma-4-31b-it,3394,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,6088,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,8887,2,,0,,http_402,0,0,0
google/gemma-4-31b-it,2652,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,1160,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,7469,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,3981,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,6562,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,129,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,6399,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,1805,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,6835,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,7993,9,,0,,http_402,0,0,0
google/gemma-4-31b-it,9270,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,6226,4,,0,,http_402,0,0,0
google/gemma-4-31b-it,5237,5,,0,,http_402,0,0,0
google/gemma-4-31b-it,8776,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,4904,0,,0,,http_402,0,0,0
google/gemma-4-31b-it,6507,3,,0,,http_402,0,0,0
google/gemma-4-31b-it,2429,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,4107,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,8891,1,,0,,http_402,0,0,0
google/gemma-4-31b-it,8989,7,,0,,http_402,0,0,0
google/gemma-4-31b-it,4931,1,,0,,http_402,0,0,0
